,text,emotions,score
32,"We hope we are able to receive more support in terms of education/ training, how-tos, more funding opportunities & volunteers, etc - to be able to give more to our communities. Thank you for all the great work! Please share the survey inputs with us too",gratitude,0.8714024424552917
33,Kao,neutral,0.9920239448547363
34,"The increased networking within our sector has also meant the sharing of resources and knowledge which has been positive and affirming and enabled us to increase the services we offer using the collective knowledge of the group without having to reinvent the wheel, making much better use of our time and energy.",approval,0.992630124092102
35,"As in my other comments I am highly critical of National organisations, who entered our community with no consultation with existing groups/ organisations offering food and then getting people to sign up with their organisation. Many I have spoken to since said they just did it to get the kai that they would not be travelling to another town for services. So, it felt like a stat gathering exercise rather than provision of needed services.",neutral,0.7831965088844299
36,"It is very demeaning as an organisation to consistently advocate and battle with the govt to be fully funded (we are currently only at 40% contribution funding for our Govt contracts), prior to covid, to watch the govt make funds appear to provided wage subsidies and grants and the like available over covid time. Yes, it has been greatly appreciated at the time, but it has set up organisations to fail in the long term as this funding is not obviously sustainable and other funding sources have diminished.",admiration,0.9501173496246338
37,This will help us to be more stable in our jobs and better health well-being of New Zealand in general,caring,0.9210183024406433
38,"The charity services newsletters are supposed to be provided to all involved however we cannot afford to print them. Could a link to an online newsletter be given so they could be emailed easily, rather than a file? Also, technically that is charity correspondence and should be printed and kept. We can't afford to print it all. Maybe a summary sheet with links to include in paper file?",neutral,0.9166085720062256
39,We are really worried about the increasing inequity that Covid 19 has exacerbated in our rural communities with limited support and access to services.,fear,0.9325850605964661
40,"We work with communities of human beings. Their stresses and strains are ours to some extent. To help we must appreciate, walk alongside and be present. It takes courage. Support of the sector would be a real bonus.",admiration,0.9891876578330994
41,"The effect of the Covid lockdown was immense on our clients with dementia. Statistically, people with dementia were more adversely affected resulting in an acceleration of the disease and/or their mental health than many others who were locked in, in society.",sadness,0.8370500802993774
42,Lock down kept us all local and we saw each other as we navigated around whole families out for walks. Did not know there were so many dogs locally. Rarely saw families together before lock down. Lock down proved we could help to slow climate change with less travel.,realization,0.8735295534133911
43,Funding is vitally important for us to continue our work in the community,approval,0.9880146384239197
44,"I was impressed by those creative innovative businesses who were able to adapt to changes quickly and have therefore ensured their survival and growth through the use of the digital platforms. Unfortunately, our work relies on face-to-face contact with people. ",realization,0.879577100276947
45,"Although we only have very small funding contracts these have been secure so loss of income has only been small, from lack of fundraising opportunities due to lockdowns. What we have lost, as a social change movement, is some momentum in growth as we were just beginning to grow when Covid hit. So, it feels like we have just been treading water since. That momentum took a lot of effort to build and is difficult to kick start especially with the cloud of possible future outbreaks hanging over us. For our organisation and for our public, This uncertainty about the foreseeable future, and whether life will ever get back to normal, is holding us back. Energy levels remain much lower. Only the very resilient are able to thrive in the current environment. The importance of resilience has been highlighted.",realization,0.6164552569389343
46,Volunteers are so under-valued and we need to offer more funding towards this sector.,approval,0.9006953239440918
47,Thank you for carrying out this survey. It's important that the experience of the vital community sector is collected and communicated. ,gratitude,0.9932424426078796
48,"Funding opportunities to pay staff or wages would provide the opportunity to offer more part time employment in the community, working to support the community and in turn developing skills that benefit their future employment, and allow their confidence and self-worth to remain.",approval,0.5873396992683411
49,"So far, our Society has overcome constraints and continues to function in good shape.",optimism,0.5919814705848694
50,It seems likely that many volunteers regard their work as contributing to a cause to which they are committed and so invest a lot of energy and loyalty to ensuring the organisation works well.,optimism,0.5371840596199036
51,"Yes, I am angry that things that would help our community, especially education and training wise, have not been accessible and decile one communities don’t seem to get any extra support. MOE have been useless.",anger,0.9904453754425049
52,Collaboration and willingness to share knowledge and resources has been a great outcome.,admiration,0.989741325378418
53,Very few funding applications allow you to apply for salaries or wages. Even our own National Body will not fund wages. Some funding Trusts have closed in our area. Our struggles are huge and the referrals for vulnerable older adults is huge. Yet - we are at risk of closing down so our vulnerable community will be even more vulnerable.,sadness,0.9128884673118591
54,Connections that were set up had to be slowly brought back for a number of volunteers and 'visitors' so that 'we' hear and were able to assist. New learnings,neutral,0.9226676225662231
55,Decrease in the number of people willing to volunteer is the biggest threat to us,disappointment,0.5081525444984436
56,It has been a positive and negative experience and one that our organisation must use for the greater good going forward. ,approval,0.9922118186950684
57,"Please, please lobby for more research - it's key to influencing change.",neutral,0.7048291563987732
58,"We have never been more busy, more needed. Many rely on our services and we rely on others for kindness. Daily people donate, fabric, food, and encouragement. Actual money - not so much so I am often doing sewing jobs and mending machines for extra Koha. I like to do these things but it is on top of 50-hour weeks - full on running the place with preparation and clean up etc and I fear burnout so I try to say no more often but then need calls louder. What to do ?",fear,0.8935089707374573
59,"As few international performing artists are able to come to NZ, once concerts were able to be presented, there have been more opportunities for artists based in NZ. ",approval,0.7364910244941711
60,"As alluded to throughout this survey, we are in desperate need of staff or we will be forced to either shut operations or run operations on reduced hours and closed days.",sadness,0.47060999274253845
61,"Employers are feeling pretty ""put upon"" with having annual minimum wage increases and needing to increase other staff's wages for wage parity, an extra day’s annual leave provision, provision for an extra five days sick leave on top of provision for ten days family harm leave. The relatively small number of employers in this country have a heavy burden to carry but report not feeling supported or appreciated by the government. For the hard yards they have put in.",disapproval,0.6945260763168335
62,No,disapproval,0.907338559627533
63,Nothing I can think of,neutral,0.9881172776222229
64,Highlights again the importance of valuing volunteers,optimism,0.4942881166934967
