,text,emotions,score
59,"1. we have become more tech oriented and want to built that up 2. we have many interests now in policy and innovation especially with ides that may benefit a post COVID world - changes in government policy, better social services, environment and climate initiatives and ways with new tech. the trick is getting them into places where they can have any impact or application because the scope of change has become highly invested and complicated.",neutral,0.5133758783340454
60,"We are waiting for our council to undertake promised work on what will become a community run resource recovery centre. This has been frequently delayed, again by the COVID crisis. Our main need at the moment is to inspire and bring our team back together with renewed energy, which has been dissipated over lockdown",optimism,0.7274917960166931
61,had to cancel. will lose volunteers,sadness,0.5730711221694946
62,Finding wages/salaries funding,neutral,0.9830878376960754
63,Getting all our staff back to pre lockdown levels of work while being aware of the needs they have not only as staff but as people too as they have also been impacted not just our clients. Managing the extras of COVID-19 while managing what our service needs e.g. budget time. Funding worries - what funding particularly from our community funders will look like down the track. The work is going to grow so any reduction will be really hard and likely result in needing to reduce service delivery at a time we will need to remain at the same levels or likely higher to meet the demands of our community IT - need to review what is needed to be able to work remotely better as our computer system for staff is largely office based. This is an expensive area that will have challenges for all NGO providers.,realization,0.9172821640968323
64,"Key priorities has been supporting essential services during COVID. Now that the crisis is lessening, it will be about ensuring our advocacy at national level is a true representation of the diversity of the sector",approval,0.3675791323184967
65,"Plans are being made by public and private entities for the recovery phase from COVID. These plans rely on community organizations to deliver services to vulnerable groups. Unfortunately, the community sector is not being engaged in developing these plans. Government organizations are still working in silos.",neutral,0.8748317956924438
66,"Key priorities is to stabilise our funding so we can keep operating. Then it is to try and partner with others so we are not so vulnerable in the future. One of my concerns is how isolated the management are of some of the smaller community groups. We have all taken a lot of stress during COVID-19 and there is very little support for us to tap into professionally. The larger community organisations who have funding have been able to support their management team really well. For some of us, we are alone, isolated and carrying the stress on our own with nobody to turn to for peer support or help.",sadness,0.962791383266449
67,Getting everything up & running again. Sorting out specific literacy with grant obtained. Funding accountabilities and applications.,neutral,0.9075039625167847
68,"Funding after September, increased isolation for clients in the justice system, stress on women in this situation with limited other services available.",caring,0.35897842049598694
69,"Priorities: - Engaging our funders and donors so they keep supporting us - Ensuring we can deliver our services to our beneficiaries (in new formats if necessary) - Supporting volunteers and staff - Sourcing additional revenue streams Concerns: - Uncertainty about the future, particularly in relation to funding. We don't know how big the financial ramifications will be, or how long they will last so are budgeting for different scenarios. Also with funding a lot of the COVID-19 response funding has been for those immediate response services, so we haven't been eligible for most of those, and are still reliant mainly on our traditional funding routes, plus devising different opportunities of our own for more fundraising.",approval,0.2502332627773285
70,The wide ranging impact across all sectors and fundraising opportunities.,approval,0.552705705165863
71,"We are thinking of closing our branch however due to the financial hardship some people may find themselves in post COVID-19 our services may be needed more than ever. There again, the funding will be less and therefore what our branch supply may not be able to be purchased.",realization,0.6402736306190491
72,Funding - viability,neutral,0.9982056617736816
73,Is it worth even attempting to restart? How long will it be difficult to be together?,confusion,0.9471542239189148
74,Generally BAU with two organisations Some possible staff loss a concern Shakeup made us focus on mission,approval,0.5939180254936218
75,Once wage subsidies have gone - the need for budgeting services and not having the staff resources to deliver,neutral,0.541972279548645
76,Key concerns are keeping our elderly volunteers safe and healthy.,caring,0.9144838452339172
77,on going viability,neutral,0.9562978148460388
78,"How to remain viable as an organisation and meet our financial commitments, Eg rates, power and monies to provide safe health requirements.",confusion,0.9028233289718628
79,Being able to protect the vulnerable among our students while continuing to grow our base,caring,0.8399075865745544
80,Our key priority is to restructure our business to reduce operating costs in response to significantly decreased revenue,approval,0.7546952366828918
81,Key Priorities - keeping programme partners engaged and motivated Concerns - funding; long-term shifts in protocols around events and large gatherings,approval,0.6473830342292786
82,A high percentage of our income is funding received from organisations such as Pub Charity and a reliance on gaming machines. The concern is that we wont know the COVID-effect or result until applications are submitted.,caring,0.9404231905937195
83,A lack of flexibility and time to engage with project proposals and management planning issues. We're a small entity trying to develop infrastructure for the local community and it's a real struggle to engage efficiently or get good outcomes from the likes of government or regional council.,disappointment,0.9517698287963867
84,"Our funder does not appear to have any flexibility in demanding we still produce the same outcomes, although we were ahead of our milestone requirements and had already fulfilled ahead of target, this was not recognised",disappointment,0.9109233021736145
85,Uncertainty around grant funding and sponsorship in 2021.,neutral,0.7095547914505005
86,How to stay afloat until the large public events we are a part of are able to re open,neutral,0.7116131782531738
87,messaging for older people. loneliness for older people,sadness,0.8193971514701843
88,Nil,neutral,0.9799578785896301
89,Targeted COVID-19 funds appear to be by invitation only and/ or don't cover any core operational costs,neutral,0.9978100657463074
90,Tax returns and getting funds back from travel agents,neutral,0.9979618787765503
91,Just making the right decisions in a fast moving environment. So we don't invest resources into the wrong area. Medium term planning feels like more guesswork than usual. Everyone is looking for help from us so this has increased workload in this area.,approval,0.9945171475410461
92,"Poverty in families and trauma in young people, loss of income for a new group of poor, ability to provide food for those in need",sadness,0.8217923641204834
93,"Concerns: Gap created by pause in gaming trust decisions which may mean even more applicants for other funders. The ongoing, un-budgeted costs of maintaining an online presence via zoom etc. Supporting work at home for staff e.g. increased data, heating, power. We feel that it's great for people to have options to WFH and it has worked well, but they are incurring extra costs to work for us especially as winter is here. Another unbudgeted cost which overlaps with us having an office lease. Priorities:- Making sure none of our clients fall through the gaps/off the radar. They can be quite transient and this presented some challenges during L4/3 in terms of keeping in touch. A time investment is needed to make sure we can keep them motivated to participate/complete programmes at the moment",admiration,0.9442502856254578
94,awaiting level 1 so we can offer services,approval,0.9806386828422546
95,Funding is our key concern. We have 3 key funders that we are waiting to hear from regarding our next 12 months funding.,excitement,0.5566378235816956
96,"funds from granters are being repurposed If we approach our corporate sponsors now, the reaction will be to sever our relationships, so deferring the conversation for a few months in hope/anticipation they are seeing their businesses working again and can see the value in sponsorship",neutral,0.8291103839874268
97,Sustainability and funding.,neutral,0.9977982044219971
98,Funding and having the ability to work with groups of people,approval,0.8668089509010315
99,"As a Club of mostly elderly women, we have been unable to do any volunteer work at all. We have kept in touch with each other by phone and emails.",neutral,0.6638034582138062
100,Able to keep in touch with individuals and families in need,approval,0.905388355255127
101,More thinking in the Health and Safety aspect with running our sport safely,approval,0.6316611170768738
102,"Due to the decline in economy and availability of venues we have to postpone our events. As we rely on volunteers only, we may need to have pay volunteers to initiate work in the project.",approval,0.3914528787136078
103,"COVID-19 has been a big learning curve and we have been flying by the seat of our pants. Our main priority is to meet the needs of our clients and community to ensure that their welfare needs are met. We are still operating in this way and this is our key priority. We have expanded services such as our legal clinics and JP services, along with providing specialist employment and tenancy advocacy, where and when required. Have worked with District Council to establish the community hub.",approval,0.6799930334091187
104,Less revenue to support projects,neutral,0.8581746816635132
105,"We are still trying to work through how we will deliver our core business with the reduced and changed environment. We are having to think differently and completely change our strategic plan, and trying to figure out how to do that and remain focused on our core purpose. The option for development of an alternative teaching programme has higher risk associated, so our current focus must be on identifying and mitigating the risk",approval,0.6252960562705994
106,Need to increase people / community led development approach and help foster innovation and solutions with the people experiencing the challenges. This will change the nature and form of our organisation. The classical charitable and funding approaches will not encourage the systems change we need to help grow well-being in local communities. Need a larger focus on learning and adaptive / agile responses,approval,0.6877277493476868
107,Getting money in to pay basic operating costs that hasn't been coming in due to closed doors.,neutral,0.9835520386695862
108,"While we are predicting a small increase in our income for the coming year, these predictions are based on a number of assumptions being realised. We have a reliance on community support (40% annually of total income) from fundraising and retail (second hand shops).",realization,0.9934432506561279
109,Loss of grant income for things that were already in progress and can't be stopped. Maintaining and supporting our staff. Meeting the needs of the community groups we support.,caring,0.4228140413761139
110,Building a stronger volunteer support group for the organisation and redefining the volunteer role,approval,0.9856066107749939
111,Its impossible to predict how accessible funding will be in the future. It was quite secure until COVID.,optimism,0.9396305084228516
112,Supporting the community through the next period of high unemployment and crisis in terms of food and other needs as winter sets in.,caring,0.9828132390975952
113,What happens next. Concerns that migrants here on work and other temporary visas will fall through the cracks as there is no intent or good will by government to the plight of these people living in and contributing to our society.,curiosity,0.5260912179946899
114,meeting the needs of the learners and our ability to return to face 2 face safely. Securing new funding to expand the service to those who have been disadvantaged during isolation due to lack of digital literacy,approval,0.990691602230072
115,Key priority is around programme development + finding the right team + adapting strategies as Government funding priorities change,approval,0.9201120138168335
116,"Providing services to young people post COVID 19 that meet their heightened need for support in the areas of well-being, resilience, and self confidence. Looking at ways to create opportunities that are responsive and affordable. Continuing to build and strengthen our funding relationships and brand presence. Advocating for our sector in government.",approval,0.9092389941215515
117,"Being able to offer our services again to those that need it. Many people are at home/residences and are missing the social, physical and intellectual stimulus",neutral,0.578030526638031
118,Lack of support from public bodies,disappointment,0.4954772889614105
119,Survival long term in case our significant funder is impacted by economic recession,neutral,0.9892998933792114
120,"There are concerns around perceptions of the value of arts and what that will mean for ongoing and sustainable funding for the broader arts community. It is interest to reflect on how so many people from all facets of our communities have turned to arts for comfort, entertainment, relaxation, and sense of identity throughout this time. Arts is truly a powerful coping mechanism for humanity, and as such they are vitally essential for well-being - but the ephemeral nature of arts experiences can often be hard to clearly articulate.",approval,0.8892261981964111
121,"Our organisation relies heavily on revenue from gaming machine trusts. We were disappointed that government did not step in to ensure gaming machine trusts could continue to generate grants whilst their revenue was disrupted. We are concerned that the impacts of COVID-19 on grant funders' ability to sustain normal levels of grant-making will continue beyond the lockdown, with significant impacts on community organisations small and large.",approval,0.5683488249778748
122,Ensuring that we make some change to the status quo,desire,0.4308875799179077
123,Economic downturn due to COVID 19 may reduce migrants and refugees employment. Former refugees who are already struggling with language barrier may not be employed which will affect their social and mental well-being. Our priority is to advocate and support them to reduce the adverse impact of COVID 19.,caring,0.8913195133209229
124,People being too scared to attend shows,fear,0.6540707945823669
125,As per previous.,neutral,0.9867334961891174
126,Advice for older people with frail health - will they be advised or prefer not to participate in social groups. Also inequity in access to technology - related to both disability and socio-economic factors.,curiosity,0.7750468254089355
127,Being nimble enough to change services provision and changes to income generation opportunities and challenges,neutral,0.9172483682632446
128,Losing competitors due to caution on how much you spend on organisation membership and competition entry fees,disappointment,0.7596603631973267
129,Ensuring our investments give us adequate returns,approval,0.9216015338897705
130,#NAME?,neutral,0.9893631339073181
131,Will funding be available ongoing.,neutral,0.8451093435287476
132,"Keeping those we care for or service safe, changing service delivery to mitigate risk of infection and keeping community meal service safe - perception is reality if organisation had any 'infection' service to community clients jeopardised would be near impossible to rebuild trust and safety of service - to ensure service remains safe and available to community a new strict regime and facilities upgrade underway to ensure and 'separation' and food safety.",neutral,0.9807757139205933
133,"Key priority is to get the disabled back to work and being part of our community, it is vital for their well-being to be part of day to day running of the nursery",caring,0.9683755040168762
134,"Capitalise on the opportunities this situation has created, reorganisation internally but also in relationship to government",caring,0.7671108245849609
135,I'm the main worker on our1st environmental project. I don't get paid for it so COVID forced me to stop and from going on holiday that's all really.,joy,0.38223403692245483
136,Just getting our youth members back in hall under our new normal,realization,0.9221035242080688
137,"Priorities: - Looking after our people, supporters and stakeholders - Generating income - Managing our communications - Delivering our services Concerns: - Income forward path - Mental health for team members - Supporter attrition",neutral,0.8724295496940613
138,Pre-COVID desire to improve quality and range of products within sector has been negatively impacted,disappointment,0.5637227892875671
139,Our main focus has been on coming up with a new business model that will work in the new hospitality environment. This has meant letting go of senor management and adjusting some of our community program delivery and leadership,approval,0.980525553226471
140,Key priorities: Ensuring all of our clients/members are supported throughout this period of instability; putting measures in place in order to return as soon as possible to nearly normal. Concern: some services e.g. shuttles no longer available to our clients as their service don't have enough volunteers to continue the service.,desire,0.45198458433151245
141,getting support in the future.,optimism,0.8904175758361816
142,"Being able to continue to provide important services while living with uncertainties around funding, concerns about our ability to generate some income from some of the activities we provide when all around us people are struggling financially, the growing demand on funders given rising need and the expectation of some funders that you will generate some income through your own efforts. Hard when you work in a very marginalised community.",caring,0.952555239200592
143,uncertainty in funding and government direction for alignment.,neutral,0.7788732051849365
144,"Concerns from COVID-19 response:- ● No Computer, No Internet, No Mobile Phone, No Online Banking, No Telephone Banking, No PayWave Card, No Credit Card. This is a reality for a number of community members in our community. This meant many vulnerable were excluded from getting the help or support they needed quickly. ● Concern at no support from a large Council run Community Hub that closed and put in no support mechanism for their vulnerable community, of which our small run organisations were contacted to help. ● Vulnerable community members who previously were independent, but due to health issues needed to stay in self-isolation and have no access to the above technology. This lack of technology directly affected their ability to take control of their own grocery/pharmacy shopping. ● Volunteer having to pay for groceries as vulnerable without online access/telephone banking, credit card and did not want to give eftpos card and PIN. Volunteer is waiting for reimbursement of over $500. ● Risk/Trust of giving Volunteer Eftpos card and PIN number to pay for groceries.",neutral,0.5968628525733948
145,To renovate our building for our Under2s,approval,0.6925475597381592
146,Making sure we and our users are up to date with information and providing a safe environment is number 1 priority. Working to restart groups is #2 and difficult when the groups see only part of the picture eg - number of participants up to 100 but social distancing means we can only accept 50,realization,0.42543405294418335
147,"With business confidence low and unemployment increasing, we are concerned with our ability to gap fund through sponsorship & donations. Our overall priority is retaining our high performing and dedicated staff who are new and were making significant inroads into community engagement and support before lockdown, and struggling along within and since.",caring,0.9755828976631165
148,We usually rely on animal donations as fundraising and farmers are needing to keep stock for themselves but we will find other fundraising opportunities.,neutral,0.5741936564445496
149,"As we receive most of our funding from grants we are extremely concerned about our ability to receive funding going forward. Many funders are currently not accepting applications. Our organisation receives no government funding. This year we celebrate 20 years as a registered charity and 25 years as a parent led support and information group for individuals, parents, whanau and communities affected by a genetic condition. We are the only organisation in NZ doing this work.",caring,0.8127154111862183
150,As a start up with little reserves our ability to raise funds is now severely affected. Our priority is to re-frame our project to suit the new way of working and keeping the doors open,approval,0.6541730761528015
151,"We received financial support from wider community over past year since mosque shootings but increasing need now, esp for many migrants and some victims too. Huge extra workload burden for our ten volunteer trustees to administer, quite overwhelming as we are all busy people with full time jobs as well. Our Muslim community is still suffering from shooting impacts so COVID-19 adds extra layer of stress",sadness,0.5030943751335144
152,new strategies to deal with financial situation,neutral,0.9925764203071594
153,Funding!,neutral,0.8887090086936951
154,"Increasing membership, patronage and cashflow.",approval,0.8914375901222229
155,Financial sustainability,neutral,0.994266927242279
156,Financial sustainability for the future given the reduction of funding opportunities along with corporate partnerships own business changes which may put stress on the continuation of our contracts.,neutral,0.7342913150787354
157,Getting members back into the club-rooms so our turnover can return to normal,realization,0.4392945170402527
158,"General economic downtown leading to less extra curricular activities / eg less camps / outdoor education opportunities, fewer Sports / Arts / cultural opportunities for children.",neutral,0.9967082738876343
159,Maintain and remain connecting with families and refer families who need help to appropriate service provider,approval,0.5788554549217224
160,"Our key priority is to hold our AGM which would normally have been held in May which we now hope to hold in July. This is when our subscription rate is set and fees requested. Our membership is mainly elderly and we have not been having our usual monthly meeting since March so we are very concerned that we will have a large drop off of membership. Our main income is from subs, door fees and raffles and a reduction in membership is going to be a real issue. At the same time we are loosing over half our committee at the AGM, partially because of the COVID-19 crisis.",disappointment,0.9922410249710083
161,A key priority is getting much better at communicating the benefits of the work we do (waste minimisation) within the new context. We will be talking a lot more about job creation and local economic development than we have been for the last few years.,approval,0.9814609885215759
162,Collective collaboration - everyone is in it for the putea and what they can get to benefit themselves rather than focusing on working together.,approval,0.832252025604248
163,Developing a mixed model of operating- on line and face to face,neutral,0.7806491851806641
164,Our priority is to return to work and providing our clients with the ability to shop independently. Also to increase our profile and the amount of clients using the service. We would like to increase the number of volunteers also.,approval,0.8928713202476501
165,Our key priority currently is staff and client well-being as we transition back to full services.,caring,0.4246344268321991
166,Ensuring we remain sustainable in our service delivery; mental health of staff and volunteers; ensuring our member base is supported in their volunteer engagement in a new environment,caring,0.7823671698570251
167,We need to update equipment by either fundraising or from reserves so we may continue our level of service as a surf rescue organisation,approval,0.9759959578514099
168,Being able to operate our Centre as before for the well-being of our Members.,approval,0.7780837416648865
169,keeping contact with those isolated during lockdown,neutral,0.9716785550117493
170,We have been reliant on phone and computer to communicate with committee and National Body instead of face to face.,approval,0.5662214159965515
171,The viability and sustainability of our organisation beyond 2020.,neutral,0.9131581783294678
172,"are the general public going to have leisure money to purchase tickets to our show? should we invest a large amount of money and still have empty seats, as if people have lost jobs, theatre is the last place they'd go.",curiosity,0.9882103204727173
173,no concerns - business as usual,neutral,0.6441285610198975
174,"1. Strategic rethink of our Business Model, which may not be fit-for-purpose post- COVID",disapproval,0.9440678954124451
175,Duplication of services from another organisation - especially when competing for funding.,neutral,0.684167206287384
176,Catch up with the backlog... it's going to have yearly consequences.,neutral,0.9885112047195435
177,The extended financial situation is concerning. We may lose membership which will be hard to replace. Changes in membership won't become apparent for up to a year or two from now,disappointment,0.5570741295814514
178,Emerging from the lockdown and returning to a near normal programme as quick as we can,approval,0.6491956114768982
179,Getting volunteers working in community,approval,0.6795291304588318
180,Priorities are to ensure that our toys are save for children and concerns are if we have space.,neutral,0.9645029306411743
181,"The loss of gaming grant funding is the biggest concern right now. Because government only partially fund us to deliver services, community grants subsidies those services by 70%. So unless government is going to fund us to the level that we can deliver our service, we will have to let staff go, reduce our service, or close our doors. We also cannot compete with government agencies around recruitment of staff. We are not funded at the level we can offer competitive salaries for quality staff. This affects the quality of delivery.",disappointment,0.6891399025917053
182,"Our primary concern is to get back to operating again as we were with perhaps some new opportunities that we can cater for. The delay is frustrating, costly and risks us losing volunteers.",anger,0.6296493411064148
183,Viability going forward - financial Increased requirement for our services,approval,0.586654782295227
184,Income is our main concern. Getting back into the community and supporting the aged.,caring,0.9850559234619141
185,How to keep it going,curiosity,0.7017501592636108
186,Key focus getting back to regular programmes and assisting members achieve their sports goals,approval,0.3267447054386139
187,"First and foremost my concern is regarding living with the uncertainty of not knowing what the new 'normal' is. This seems crucial in the volunteers' decision of when they want to return to volunteering in our hospitals and most have opted for a level 1 'back to normal', despite all the positive news around the NZ COVID situation. One other concern I have is around the preparation of volunteers coming back and maintaining a sense of equality in protecting paid staff vs volunteers, for example putting protection screens in place on both reception and volunteer information desks.",neutral,0.5085683465003967
188,ability to maintain a permanent staff base. looking into professionalising with a government contract,approval,0.9845219850540161
189,"We rely on philanthropic, Trust & gaming funds. We expect this remain pretty stable for the rest of 2020, but that 2021 will be the tough year as funding Trusts will see lower returns & gaming Trusts have seen huge reductions in revenue - this will flow on to hit the charitable sector's funding big time next year.",optimism,0.918952465057373
190,Providing pastoral support for students and staff who are very stressed; Gaining further funding.,approval,0.9404206871986389
191,While we have experienced an amazing level of support from our donors we are concerned about their ongoing ability to support our work and the economic crisis worsens.,caring,0.7431594133377075
192,To make certain we can have our venue open for all safely in order to grow our visitor base and to investigate how we can best present our organisation to the public at large.,optimism,0.905565083026886
193,We want to ensure the safety of everyone not only my family but all church attendants. So we provide a safety plan for everyone to follow before and after the church service.,caring,0.9852890372276306
194,Key priority is looking after the team- keeping an eye on health and well-being - and managing potential burn out due to the increased need for our services,caring,0.9550796747207642
195,"Other than wage subsidies, none of the funding support provided is available to our type of entity",disapproval,0.9801058173179626
196,Ensuring that members are supported to continue their work as the immediate COVID response fades and the anticipated increase in demand comes for their services,caring,0.7456899285316467
197,Our key concerns are that vulnerable families have increased needs coming out of COVID-19 and that there are fewer grant funds available as of COVID-19. Our priorities are to meet the current needs of local families but we need financial support to do that.,sadness,0.7348209023475647
198,How to maintain our volunteer base,confusion,0.6782767176628113
199,"Our key priorities are the well-being of migrant, newcomers, and former refugee and our concerns would be how they would cope mentally when financially they are struggling due to the loss of jobs and some have less working hours as well as to deal with visa matters.",caring,0.9258649945259094
200,How we can create alternate sources of income,curiosity,0.710040271282196
201,Funding to promote the major event in the lead up to 2022.,approval,0.5968817472457886
202,The current need far exceeds our ability to be effective.,neutral,0.8795124888420105
203,Keeping services going at an appropriate level of service,neutral,0.4856097400188446
204,Survival - the lockdown came at a time when the organisation was undergoing major challenges.,neutral,0.9412179589271545
205,Funding to scale up quickly,caring,0.8566375970840454
206,Sustainable funding and some adaptation and development to services.,neutral,0.9612997174263
207,Getting started again to deliver much needed retreats For women. Funding to support the expected increase in need for our service.,desire,0.4127415120601654
208,Harnessing and encouraging the sustainable future and change reflections/experiences of the lockdown period (in communities & regional development),approval,0.9857583045959473
209,We have lost all our income from education for at least four months while our expenses remain the same. As all our work is voluntary we are not eligible for wage subsidies and because of that ineligible Creative NZ grants. Just one of many organisations falling through the cracks that the bureaucrats either deliberately ignore or are unaware of.,sadness,0.7312809228897095
210,We need to replace our traditional fundraising models with something else. We need to find more funding to be able to respond to the increased demand.,approval,0.6185638308525085
211,Increasing demand and our inability to meet that demand,disappointment,0.6600645184516907
212,Provision of affordable housing in the main centres that impacts on all aspects of well-being,neutral,0.9651577472686768
213,Resuming opening our rooms and having face to face contact.,approval,0.8918758630752563
214,Increasing cashflow is key to continuity. Ensuring we are still front of mind with sponsors as they resign annual contracts.,approval,0.4843888282775879
215,Key concerns: 1) Keeping as many if our staff employed as possible 2) Keeping our employed staff on a livable salary 3) Meeting the increasing needs of our people and community,caring,0.38601717352867126
216,afraid of missing out on information on key funding change of dates and priorities and when they start taking applications back,fear,0.9868098497390747
217,Sustained funding for staff is our key concern at the moment.,caring,0.8056497573852539
218,Finding the usual funding we apply to for our usual costs as these costs haven't changed,approval,0.9192597270011902
219,lack of funding,anger,0.35673344135284424
220,Priority is to provide funds for organizations we support,approval,0.9387755393981934
