Respondent ID,What is your main role within the organisation?,Other role (please specify),What type of organisation do you represent? (Please choose from the list below),Other (please specify),Approximately how many paid staff and/or contractors work with/for your organisation?,Approximately how many volunteers work with your organisation each month?,What is the average number of hours worked by your organisation's volunteers each month?,What was the approximate annual income / operations budget for your organisation for the last financial year?,"Of the following options, which best describes the focus of your organisation's activities or services?",Other (please specify),Please tell us in which country(s) your organisation operates? ,Other (please specify),Region: Northland/Te Tai Tokerau,Region: Auckland/Tāmaki-makau-rau,Region: Waikato,Region: Bay of Plenty/Te Moana-a-Toi,Region: Gisborne/Te Tai Rāwhiti,Region: Hawke's Bay/Te Matau-a-Māui,Region: Taranaki,Region: Manawatū-Whanganui,Region: Wellington/Te Whanga-nui-a-Tara,Region: Tasman/Te Tai-o-Aorere,Region: Nelson/Whakatū,Region: Marlborough/Te Tauihu-o-te-waka,Region: West Coast /Te Tai Poutini,Region: Canterbury/Waitaha,Region: Otago/Ōtākou,Region: Southland/Murihiku,Region: All regions of the North Island/Te Ika-a-Māui,Region: All regions of the South Island/Te Wai Pounamu,Region: All regions of Aotearoa/New Zealand,Region: We don't operate in Aotearoa/New Zealand,Ethnic Groups: New Zealand European/Pakeha/Kiwi,Ethnic Groups: Māori,Ethnic Groups: Samoan,Ethnic Groups: Cook Islands Māori,Ethnic Groups: Tongan,Ethnic Groups: Niuean,Ethnic Groups: Tokelauan,Ethnic Groups: Fijian,Ethnic Groups: Southeast Asian,Ethnic Groups: Chinese,Ethnic Groups: Indian,Ethnic Groups: Middle Eastern/Latin American/African (MELAA),Ethnic Groups: Continental European,Ethnic Groups: Other (Please specify),"As with the general population, the wellbeing of the paid staff and volunteers within the tangata whenua, community and voluntary sector has taken successive blows. Can you please estimate the levels of concern your team have expressed (about the multiple factors listed below) since the beginning of the COVID-19 pandemic? Childcare Concern",Concern Group: Home schooling,Concern Group: Relatives/whānau,Concern Group: Essential supplies,Concern Group: Being infected with COVID-19,Concern Group: Friends/family/whānau getting infected,Concern Group: Keeping job,Concern Group: Personal finances,Concern Group: Any exposure to COVID-19,Concern Group: Supervisor support,Concern Group: Increased workload since COVID-19 restrictions began,Concern Group: Digital technology skills,Concern Group: Our digital resources,Concern Group: Lack of funding/resources for things I wanted our organisation to do,Concern Group: Other concerns (please specify),Are your funding/revenue levels for this past 12 months different from the year previous? (Please show us on the scale below),"If you had an increase or decrease in revenue (related to COVID-19) in the last 12 months, please estimate, in dollar terms, how much you expect it to change over the next 12 months. Estimated funding level for previous year:",Estimated funding level for coming year:,To what level has your service delivery changed since pre-COVID-19 (March 2020)? (In terms of cuts or increases),Can you please tell us the main reasons for these changes in service delivery?,What types of financial/non-financial support did your organisation receive since the beginning of COVID-19? (Please choose all that apply) None of the above,Type of Financial/Non-financial Support: Government COVID-19 wage subsidy scheme,Type of Financial/Non-financial Support: Government COVID-19 small business cashflow scheme,Type of Financial/Non-financial Support: Other Government COVID-19 funding,Type of Financial/Non-financial Support: New funding sources,Type of Financial/Non-financial Support: Voluntary support,Type of Financial/Non-financial Support: Donated goods or services,Type of Financial/Non-financial Support: Other (please specify),"Based on your organisation's present financial reserves, approximately how long can you maintain your current levels of staff and/or service delivery?",How Long Financial Reserves: Other (please specify),Five Main Challenges: Ensuring sufficient revenue to maintain viability,Five Main Challenges: Being able to pay our staff,Five Main Challenges: Changing our service provision to meet public health criteria,Five Main Challenges: Meeting the needs of the people we support,Five Main Challenges: Ensuring our staff and volunteers are well supported,Five Main Challenges: Developing new service offerings,Five Main Challenges: Loss of volunteers,Five Main Challenges: Meeting levels of work required,Five Main Challenges: Other (please specify),Five Opportunities or Personal Outcomes: Increasing our volunteer base,Five Opportunities or Personal Outcomes: Improving our profile,Five Opportunities or Personal Outcomes: Greater appreciation for and recognition of our work,Five Opportunities or Personal Outcomes: New ways of connecting with funders and/or supporters,Five Opportunities or Personal Outcomes: Working closer with other organisations for a common good,Five Opportunities or Personal Outcomes: Delivering new types of services,Five Opportunities or Personal Outcomes: Faster decision making,Five Opportunities or Personal Outcomes: Longer contracts or funding agreements,Five Opportunities or Personal Outcomes: Being more flexible and adjusting our services,Five Opportunities or Personal Outcomes: Better business continuity planning,Five Opportunities or Personal Outcomes: Options around where and how we work,Five Opportunities or Personal Outcomes: No new opportunities or positive outcomes,Five Opportunities or Personal Outcomes: Other (please specify),Can you please tell us your organisation's current key priorities and/or concerns?,Non Financial Support your Organisation Needs: More volunteers,Non Financial Support your Organisation Needs: HR support and advice,Non Financial Support your Organisation Needs: Digital technology,Non Financial Support your Organisation Needs: Legal obligations,Non Financial Support your Organisation Needs: Grant writing,Non Financial Support your Organisation Needs: Fundraising,Non Financial Support your Organisation Needs: Resources to manage volunteers,Non Financial Support your Organisation Needs: Governance,Non Financial Support your Organisation Needs: Leadership,Non Financial Support your Organisation Needs: Innovation and strategic advice,Non Financial Support your Organisation Needs: Marketing and communications,Non Financial Support your Organisation Needs: Staff training,Non Financial Support your Organisation Needs: Support to connect and collaborate with others,Non Financial Support your Organisation Needs: Other (please specify),Adjustments: Reduced number of paid staff,Adjustments: Reduced staff wages/salaries,Adjustments: Reduced number of volunteers,Adjustments: Increased volunteer support,Adjustments: Increased/restored wages/salaries,Adjustments: Increased number of paid staff,Adjustments: Made no changes,Adjustments: Other (please specify),Ways of Operating Changes: Reduced or stopped some services,Ways of Operating Changes: Seeking new funding sources,Ways of Operating Changes: Delivering more remote online or phone services,Ways of Operating Changes: Developing new face-to-face service offerings,Ways of Operating Changes: Reducing costs to users,Ways of Operating Changes: Increasing costs to users,"Ways of Operating Changes: Changing our organisation's purpose, rules and/or approaches",Ways of Operating Changes: No changes,Can you give us some examples of other innovations and changes you have made or adopted?,How confident are you that your organisation will be still operating in six months time?,"What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Collaboration between organisations","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Sector wide leadership to provide voice and influence","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Strengthening financial and management knowledge in the sector","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Strengthening governance knowledge and skills in the sector","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Access to information and data in one place","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Funding to cover salaries and operational costs","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Digital marketing and online promotion","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Using online tools","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Delivering services digitally","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Community-led development","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Mergers of organisations","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? None of the above","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Other (Please specify).",What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) None of the above,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Relationships we established,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Being nimble and flexible,"What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Using technology to connect, communicate and deliver services",What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Working collectively with other organisations for a common good,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Locally led decision-making about where resources are needed,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Strengthening local relationships,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Stronger advocacy to government,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Stronger local leadership,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Greater trust,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Sharing knowledge,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Better use of data,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Options for where staff and volunteers work,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Other (please specify),"Can you please give us an example of collaboration, sharing, partnerships and/or strategic decisions your organisation has made with other organisations, groups and/or government departments (since the beginning of the COVID-19 pandemic)?","The COVID-19 pandemic has had multiple structural/operational/financial impacts upon our tangata whenua, community and voluntary organisations in Aotearoa/New Zealand. That considered, the pandemic may have also had impacts on the wellbeing and emotional/morale status and stress levels of people in these organisations. Can you tell us a short story about your experiences?",Is there anything else you would like to share with us or comment on?,We seek your permission to include your anonymised responses in our dataset.
12843774744,Chief Executive or Executive Director,,Charitable Trust,,21-30 people,6-10 volunteers,4,"$200,000-$499,000",Environment,,Aotearoa/New Zealand only,,,,,,,,,,,,,,,,,,,,All regions of Aotearoa/New Zealand,,,,,,,,,,,,,,,"We work with organisations, not individuals, and these are made up of a variety of ethnicities",N/A or not concerned,Somewhat concerned,Quite a bit concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Quite a bit concerned,Quite a bit concerned,Somewhat concerned,,No change in funding/revenue,,,Small increases,"Increased engagement while our stakeholders were at home, and extra work involved in running projects that are postponed due to lockdowns. ",,,,,,Voluntary support,,,More than one year,,,,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,,Meeting levels of work required,,,,,New ways of connecting with funders and/or supporters,Working closer with other organisations for a common good,Delivering new types of services,,,Being more flexible and adjusting our services,Better business continuity planning,,,,Preparation for growth ,,,,Legal obligations,,,,Governance,,Innovation and strategic advice,,,,,,,,,,,Made no changes,,,,Delivering more remote online or phone services,,,,,,,Completely confident,,Sector wide leadership to provide voice and influence,,,,Funding to cover salaries and operational costs,,,,Community-led development,,,,,,,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,,,,Stronger local leadership,,,,,,"We diverted funding for in-person training that we could not deliver because of the lockdowns, to the development of content that can be used online and did this in collaboration with several other organisations. ",,,I agree to the inclusion of my responses
12843889918,Community worker,,Charitable Trust,,More than 50 people,More than 50 volunteers,20,$2 million to under $30 million,Rangatahi/Youth development,,Aotearoa/New Zealand and other country(s),,,,,,,,,,,,,,,,,,,,All regions of Aotearoa/New Zealand,,,,,,,,,,,,,,,All ethnic groups,,,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,,25% increase,,,Small increases,We've had to rebuild our structure and grow our programmes and with COVID we've had to be more creative in our programming and working more in collaboration with other community networks,,,,,New funding sources,,,No too sure.... ,Two to three months,,,Being able to pay our staff,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,Loss of volunteers,,,,Improving our profile,,New ways of connecting with funders and/or supporters,,Delivering new types of services,,,,Better business continuity planning,Options around where and how we work,,,Rangatahi is our key priority,More volunteers,,Digital technology,,,,Resources to manage volunteers,,,,Marketing and communications,Staff training,,,,,,,,,Made no changes,,,,,,,,,No changes,,Fairly confident,,,,,,,,,Delivering services digitally,Community-led development,Mergers of organisations,,,,Relationships we established,Being nimble and flexible,,Working collectively with other organisations for a common good,,Strengthening local relationships,Stronger advocacy to government,,,,Better use of data,,,The creating of new youth roles in areas of need like South Auckland within our organisation that encourages the reaching out to more rangatahi in areas of deprivation,"Sadly, our family lost our beloved family member 2 weeks after the First Lockdown in April 2020. As a family we could not physically visit her in hospital and we could not be with her through the funeral process and we had to grieve from home. Second lockdown in August to September 2020 it was clearly harder for me as I longed for my sibling, missed the conversation and missed the everyday connection with people like my family, friends and work colleagues",,I agree to the inclusion of my responses
12843885792,Service provider,,Other (please specify),Council,More than 50 people,More than 50 volunteers,,$30 million or more,Other (please specify),Local government,Aotearoa/New Zealand only,,,Auckland/Tāmaki-makau-rau,,,,,,,,,,,,,,,,,,,,,Samoan,,,,,,,,,,,,Somewhat concerned,Quite a bit concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Quite a bit concerned,Quite a bit concerned,Extremely concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,,25% or less decline,,,Small cuts,Lack of resources and budget,None of the above,,,,,,,,I'm not sure,,,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,,,,,Greater appreciation for and recognition of our work,,Working closer with other organisations for a common good,Delivering new types of services,,,Being more flexible and adjusting our services,,,,,,,,,,,,,Governance,Leadership,Innovation and strategic advice,,Staff training,,,Reduced number of paid staff,,,,Increased/restored wages/salaries,,,,Reduced or stopped some services,,,,,,"Changing our organisation's purpose, rules and/or approaches",,,Completely confident,Collaboration between organisations,Sector wide leadership to provide voice and influence,,Strengthening governance knowledge and skills in the sector,Access to information and data in one place,Funding to cover salaries and operational costs,,,,Community-led development,,,,,Relationships we established,,,Working collectively with other organisations for a common good,Locally led decision-making about where resources are needed,Strengthening local relationships,,,Greater trust,Sharing knowledge,Better use of data,,,,,,I agree to the inclusion of my responses
12843730538,Chief Executive or Executive Director,,Charitable Trust,,1-5 people,11-20 volunteers,60,"$200,000-$499,000",Community and social services,,Aotearoa/New Zealand only,,,,Waikato,,,,,,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,Tongan,Niuean,Tokelauan,Fijian,Southeast Asian,Chinese,Indian,Middle Eastern/Latin American/African (MELAA),Continental European,,N/A or not concerned,,Somewhat concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,,No change in funding/revenue,,,Small increases,Needing to offer more online services to avoid physical gatherings where possible,None of the above,,,,,,,,More than one year,,,,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,,Meeting levels of work required,,,Improving our profile,Greater appreciation for and recognition of our work,,Working closer with other organisations for a common good,Delivering new types of services,,,,,Options around where and how we work,,,Ensuring that organisations in our community have adequate volunteers,More volunteers,,Digital technology,,,,,,,Innovation and strategic advice,Marketing and communications,,,,,,,,,,Made no changes,,,,Delivering more remote online or phone services,,,,,,,Completely confident,Collaboration between organisations,Sector wide leadership to provide voice and influence,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,,Funding to cover salaries and operational costs,Digital marketing and online promotion,Using online tools,Delivering services digitally,,,,,,Relationships we established,Being nimble and flexible,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,,Strengthening local relationships,,,,Sharing knowledge,,,,The Here to Help U website - started in Hamilton - came from a strong collaboration of community organisations,,,I agree to the inclusion of my responses
12843715528,Senior manager,,Faith based organisation,,1-5 people,11-20 volunteers,75,"$25,000-$49,999",Community and social services,,Aotearoa/New Zealand only,,,,,,,,,,,,Nelson/Whakatū,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,,Cook Islands Māori,,,,,,Chinese,Indian,,Continental European,,N/A or not concerned,N/A or not concerned,Quite a bit concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,N/A or not concerned,,25% increase,,,Small increases,,,Government COVID-19 wage subsidy scheme,,,,,,,More than one year,,,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,Meeting levels of work required,,,Improving our profile,Greater appreciation for and recognition of our work,,Working closer with other organisations for a common good,,,,,,,,,Staying visible in our community so that those who would benefit from our service know where we are and feel comfortable coming.,,,,,,,,,,,Marketing and communications,,,,,,,,,,Made no changes,,,,,,,,,No changes,,Fairly confident,Collaboration between organisations,,,,,Funding to cover salaries and operational costs,,,,Community-led development,,,,,,,,Working collectively with other organisations for a common good,Locally led decision-making about where resources are needed,Strengthening local relationships,,,,,,,,We held regular online zoom meetings so each org knew what the other orgs were offering and who to contact for info and referrals. It's been hard to maintain this year because of each participant being so time-pressured at work no one feels they can commit the time and effort to chair it.,It was challenging to manage level 2 hospitality requirements for clients who while they didn't want to get covid-19 also didn't want to adhere to the protocols required. They just wanted to relax as they'd used to while on our premise and we had to stay vigilant.,,I agree to the inclusion of my responses
12843655834,Service provider,,Incorporated society,,1-5 people,6-10 volunteers,3,"$100,000-$124,999",Other (please specify),Volunteering,Aotearoa/New Zealand only,,,,,,,,,,,,,,,Canterbury/Waitaha,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,,,,,,,,,,,Continental European,"Our organisation embraces all ethnicities; however, our Pacifica and Asian peoples work within their own cultures",N/A or not concerned,N/A or not concerned,Quite a bit concerned,N/A or not concerned,Quite a bit concerned,Quite a bit concerned,N/A or not concerned,N/A or not concerned,Quite a bit concerned,Quite a bit concerned,N/A or not concerned,Quite a bit concerned,Extremely concerned,N/A or not concerned,,25% or less decline,"108,000","98,000",Same level of services,No change,None of the above,,,,,,,,More than one year,,,,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,Loss of volunteers,,,,Improving our profile,Greater appreciation for and recognition of our work,New ways of connecting with funders and/or supporters,Working closer with other organisations for a common good,Delivering new types of services,,,,,,,,,,,,,,,,,,,,Staff training,Support to connect and collaborate with others,,,,,,,,Made no changes,,,,Delivering more remote online or phone services,,,,,,,Completely confident,Collaboration between organisations,,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,,,,,,Community-led development,,,,,Relationships we established,Being nimble and flexible,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,Locally led decision-making about where resources are needed,Strengthening local relationships,,,Greater trust,Sharing knowledge,,,,The volunteering centres now work collaboratively together,,,I agree to the inclusion of my responses
12843663014,Service provider,,Charitable Trust,,No paid people,11-20 volunteers,4,"$50,000-$74,999",Family services,,Aotearoa/New Zealand only,,,,,,,,,,,,,,,,Otago/Ōtākou,,,,,,New Zealand European/Pakeha/Kiwi,,,,,,,,,Chinese,,,,"Japanese, Chilean",N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,Extremely concerned,,25% or less decline,,,Small cuts,People a little weary attending gatherings ,None of the above,,,,,,,,Other (please specify),No impact ,,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,,,,,,,,,,,,,Options around where and how we work,,,Keeping the Community engaged,,,,,,Fundraising,,,,,Marketing and communications,,,,,,,,,,Made no changes,,,,,,,,,No changes,,Fairly confident,,,,,,,,,,,,None of the above,,,Relationships we established,Being nimble and flexible,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,Locally led decision-making about where resources are needed,Strengthening local relationships,,Stronger local leadership,,Sharing knowledge,,,,,,,I agree to the inclusion of my responses
12843644212,Other role (please specify),Manager,Charitable Trust,,1-5 people,More than 50 volunteers,800,"$75,000-$99,999","Grant making, fundraising and voluntarism promotion",,Aotearoa/New Zealand only,,,,,,,,,Manawatū-Whanganui,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,Tongan,,,Fijian,Southeast Asian,Chinese,Indian,,Continental European,,N/A or not concerned,N/A or not concerned,Quite a bit concerned,Quite a bit concerned,Extremely concerned,Extremely concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Extremely concerned,,No change in funding/revenue,,,Same level of services,,,Government COVID-19 wage subsidy scheme,,,,,,,Two to three months,,Ensuring sufficient revenue to maintain viability,Being able to pay our staff,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,,,,,Greater appreciation for and recognition of our work,,Working closer with other organisations for a common good,,Faster decision making,,Being more flexible and adjusting our services,,Options around where and how we work,,,Funding,,,,,,,,,,,,,,None,,,,,,,Made no changes,,,,,,,,,No changes,,Fairly confident,Collaboration between organisations,,,,,Funding to cover salaries and operational costs,,,,,,,,,Relationships we established,,"Using technology to connect, communicate and deliver services",,,Strengthening local relationships,,,,,,Options for where staff and volunteers work,,We actively supported the Foodbank during Level 3 and 4 of Lockdown,,,I agree to the inclusion of my responses
12842054568,Chief Executive or Executive Director,,Other (please specify),Sole trader,6-10 people,1-5 volunteers,75,"$75,000-$99,999",Education and research,,Aotearoa/New Zealand only,,,,,,,,,,,,,,,,Otago/Ōtākou,,,,,,,Māori,,,,,,,,,,,,,N/A or not concerned,Extremely concerned,Extremely concerned,Extremely concerned,Quite a bit concerned,Quite a bit concerned,Extremely concerned,Extremely concerned,Somewhat concerned,N/A or not concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Extremely concerned,,No change in funding/revenue,,,Same level of services,,None of the above,,,,,,,,Six to twelve months,,,Being able to pay our staff,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,Loss of volunteers,,,,,,New ways of connecting with funders and/or supporters,Working closer with other organisations for a common good,Delivering new types of services,Faster decision making,,Being more flexible and adjusting our services,,,,,Reaching rangatahi through zoom Maintaining level of interest in education when it was not a priority for some whānau Ensuring our workers and volunteers are well and supported Ensuring good communication with all areas of our contract,,,Digital technology,,,,,,,Innovation and strategic advice,Marketing and communications,,,Advice and support to ensure my financial systems and business decisions are correct,,,,,,Increased number of paid staff,,,,,Delivering more remote online or phone services,,,,,,,Fairly confident,,Sector wide leadership to provide voice and influence,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,,Funding to cover salaries and operational costs,,,,,,,,,Relationships we established,Being nimble and flexible,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,,Strengthening local relationships,,Stronger local leadership,,Sharing knowledge,,,,Being part of the overall tangata whenua/whanau ora response to our community and whānau. ,"Our service provides education mentoring support to rangatahi Māori. This was made extremely hard during Lock Down due to young people not knowing how to zoom and basically over time feeling like they'll just ""ride it out"" which meant a lot more coms om our part to whānau and the people too.",,I agree to the inclusion of my responses
12841790660,Other role (please specify),Middle manager,Other (please specify),Secondary school ,31-40 people,1-5 volunteers,60,"$500,000-$999,999",Education and research,,Aotearoa/New Zealand only,,,,,Bay of Plenty/Te Moana-a-Toi,,,,,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,,,Tongan,,,,Southeast Asian,,Indian,,,,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Somewhat concerned,Quite a bit concerned,Quite a bit concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,,No change in funding/revenue,,,Same level of services,,,,,Other Government COVID-19 funding,,,,,I'm not sure,,,,,Meeting the needs of the people we support,,Developing new service offerings,,Meeting levels of work required,,,,Greater appreciation for and recognition of our work,,,Delivering new types of services,,,Being more flexible and adjusting our services,,,,,,,,,,,,,,,,,,,Improvement of physical environment ,,,,,,Increased number of paid staff,,,,,,,,,,No changes,,Completely confident,,Sector wide leadership to provide voice and influence,,,,,,,,,,,,,Relationships we established,,"Using technology to connect, communicate and deliver services",,,Strengthening local relationships,,,,Sharing knowledge,,,,,,,I agree to the inclusion of my responses
12841756608,Community worker,,Voluntary organisation,,No paid people,1-5 volunteers,15,"$25,000-$49,999",Community and social services,,Aotearoa/New Zealand only,,Northland/Te Tai Tokerau,,,,,,,,,,,,,,,,,,,,,Māori,,,,,,,,,,,,,Somewhat concerned,Somewhat concerned,Extremely concerned,Extremely concerned,N/A or not concerned,Somewhat concerned,Extremely concerned,Extremely concerned,Quite a bit concerned,N/A or not concerned,Somewhat concerned,Extremely concerned,Extremely concerned,Extremely concerned,Drop in people wanting to volunteer   ,100% or more decline,,,Substantial cuts,No volunteers to staff,None of the above,,,,,,,,I'm not sure,,,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,Loss of volunteers,Meeting levels of work required,,,Improving our profile,Greater appreciation for and recognition of our work,,,,,,,,,,,Get more volunteers ,More volunteers,,,,,,Resources to manage volunteers,,,,,Staff training,Support to connect and collaborate with others,,,,,,,,Made no changes,,Reduced or stopped some services,,,,,,,,,Somewhat confident,,,,,,Funding to cover salaries and operational costs,,,,Community-led development,Mergers of organisations,,,,Relationships we established,,,Working collectively with other organisations for a common good,Locally led decision-making about where resources are needed,,,,,Sharing knowledge,,,,Knowing we need to strengthen our rural community,,,I agree to the inclusion of my responses
12841684572,Other role (please specify),Group leader ,Other (please specify),Youth organisation ,No paid people,6-10 volunteers,150,"$0-$24,999",Rangatahi/Youth development,,Aotearoa/New Zealand and other country(s),,,,,,,,,,,,,,,,Otago/Ōtākou,,,,,,New Zealand European/Pakeha/Kiwi,Māori,,,,,,,,,,,,South American ,Somewhat concerned,Quite a bit concerned,Quite a bit concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,Quite a bit concerned,Quite a bit concerned,Somewhat concerned,N/A or not concerned,Quite a bit concerned,Somewhat concerned,N/A or not concerned,Somewhat concerned,,No change in funding/revenue,,,Small cuts,Having to operate in a digital forum during lockdown was difficult. ,None of the above,,,,,,,,More than one year,,Ensuring sufficient revenue to maintain viability,,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,Meeting levels of work required,,,,Greater appreciation for and recognition of our work,,,Delivering new types of services,,,Being more flexible and adjusting our services,,Options around where and how we work,,,Support and development of our youth,More volunteers,,,,Grant writing,Fundraising,,,,,,,,,,,,,,,Made no changes,,Reduced or stopped some services,,Delivering more remote online or phone services,,,,,,,Fairly confident,Collaboration between organisations,,,,,,,,,,,,,,Relationships we established,,"Using technology to connect, communicate and deliver services",,,Strengthening local relationships,,Stronger local leadership,,,,Options for where staff and volunteers work,,,"Lots of adults had an increase of stress in their private lives (e.g., financial worries) and made it harder on them to positively interact with the youth. Not all our families had access to internet/devices",,I agree to the inclusion of my responses
